time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-08-23T03:44:57.370Z,-21.8296,-70.2878,75.32,4.3,mb,,116,0.387,0.85,us,usb000s5li,2014-08-23T15:59:58.000Z,"30km NNW of Tocopilla, Chile",earthquake
2014-08-23T02:30:55.120Z,36.7424,59.3119,10,4.2,mb,,144,3.352,1.09,us,usb000s5l2,2014-08-23T19:10:18.511Z,"20km ENE of Chenaran, Iran",earthquake
2014-08-23T01:39:41.000Z,60.0657,-144.95,0,2.8,ml,,,,0.82,ak,ak11365108,2014-08-23T09:42:19.674Z,"69km SE of Cordova, Alaska",earthquake
2014-08-22T23:24:26.000Z,51.5806,178.2623,73.72,4.3,mb,,134,0.68,0.81,us,usb000s5kp,2014-08-23T07:26:55.690Z,"44km SSW of Little Sitkin Island, Alaska",earthquake
2014-08-22T22:58:40.000Z,52.2922,175.0217,55.6,2.9,ml,,,,0.52,ak,ak11364977,2014-08-23T07:01:08.864Z,"62km W of Buldir Island, Alaska",earthquake
2014-08-22T21:53:42.000Z,55.4884,-156.9015,56.1,3,ml,,,,0.48,ak,ak11364850,2014-08-23T05:56:13.205Z,"88km WSW of Chirikof Island, Alaska",earthquake
2014-08-22T21:49:21.560Z,2.6039,93.726,29.15,4.5,mb,,108,4.058,1.19,us,usb000s5i5,2014-08-23T05:52:04.171Z,"295km W of Sinabang, Indonesia",earthquake
2014-08-22T21:44:25.960Z,0.939,125.4164,79.95,4.4,mb,,86,1.957,1.1,us,usb000s5i2,2014-08-23T05:47:08.432Z,"61km SSE of Bitung, Indonesia",earthquake
2014-08-22T20:06:05.010Z,33.8104,45.7544,19.21,5.4,mb,,47,4.994,0.97,us,usb000s5h3,2014-08-23T21:20:25.701Z,"19km ENE of Mandali, Iraq",earthquake
2014-08-22T19:23:10.600Z,36.8594,-98.2553,3.362,3.1,ml,,156,,0.81,us,usb000s5g7,2014-08-25T16:06:33.282Z,"14km NE of Cherokee, Oklahoma",earthquake
2014-08-22T18:36:00.910Z,-7.2277,129.5206,149.48,4.6,mb,,45,1.915,1.23,us,usb000s5fh,2014-08-23T21:01:14.400Z,"213km WNW of Saumlaki, Indonesia",earthquake
2014-08-22T18:21:55.052Z,41.8972,-119.6344,2.6013,2.78,ml,4,121.3,0.498,0.047,nn,nn00456942,2014-08-23T20:52:26.000Z,"67km ESE of Lakeview, Oregon",earthquake
2014-08-22T17:55:59.170Z,33.5487,45.7292,10,4.7,mb,,51,5.223,0.9,us,usb000s5fb,2014-08-23T20:51:27.578Z,"27km SE of Mandali, Iraq",earthquake
2014-08-22T17:46:28.620Z,35.4059,27.7358,9.15,4.3,mwr,,139,0.489,1.29,us,usb000s5f6,2014-08-23T20:46:21.025Z,"48km ESE of Karpathos, Greece",earthquake
2014-08-22T17:39:26.010Z,-7.3846,154.4795,50.6,5.1,mb,,56,3.92,1.09,us,usb000s5f5,2014-08-23T20:41:36.147Z,"162km SW of Panguna, Papua New Guinea",earthquake
2014-08-22T16:42:06.000Z,51.7725,178.3764,106.9,2.9,ml,,,,0.42,ak,ak11364448,2014-08-23T02:33:40.309Z,"21km SSW of Little Sitkin Island, Alaska",earthquake
2014-08-22T15:41:09.400Z,64.5347,-17.7869,7.94,4.3,mb,,132,1.539,1.18,us,usb000s5e5,2014-08-22T23:48:02.479Z,"128km S of Akureyri, Iceland",earthquake
2014-08-22T15:29:16.400Z,18.8048,-64.5146,6,2.6,Md,3,316.8,0.39705536,0.07,pr,pr14234005,2014-08-22T20:52:14.087Z,"44km NNE of Road Town, British Virgin Islands",earthquake
2014-08-22T14:34:20.200Z,18.0865,-67.05,6,2.6,Md,9,122.4,0.09522142,0.34,pr,pr14234004,2014-08-22T22:37:21.977Z,"0km NW of San German, Puerto Rico",earthquake
2014-08-22T14:29:50.840Z,-6.5418,146.7666,10.07,5.5,mb,,18,2.87,0.78,us,usb000s5dr,2014-09-04T15:53:33.000Z,"31km NW of Lae, Papua New Guinea",earthquake
2014-08-22T14:00:49.300Z,36.5105,-98.9986,5,2.7,ml,,231,,1.16,us,usb000s5dw,2014-08-23T00:17:43.431Z,"20km ENE of Mooreland, Oklahoma",earthquake
2014-08-22T13:57:02.000Z,51.8747,178.3643,113.1,2.9,ml,,,,0.57,ak,ak11364257,2014-08-23T01:23:37.259Z,"12km SW of Little Sitkin Island, Alaska",earthquake
2014-08-22T13:01:53.000Z,63.0371,-150.7798,100,2.5,ml,,,,0.83,ak,ak11364183,2014-08-22T21:06:49.912Z,"86km NNW of Talkeetna, Alaska",earthquake
2014-08-22T12:37:17.700Z,20.7937,-157.5905,6.2,4.2,Ml,,180,0.50305656,0.07,hv,hv60755221,2014-08-27T03:37:44.312Z,"61km S of Waimanalo Beach, Hawaii",earthquake
2014-08-22T10:54:53.900Z,18.7752,-64.7034,31,2.6,Md,7,277.2,0.36561432,0.15,pr,pr14234002,2014-08-22T19:00:36.042Z,"40km NNW of Road Town, British Virgin Islands",earthquake
2014-08-22T10:39:59.810Z,32.6764,47.6767,10,4.9,mb,,46,6.767,1.19,us,usb000s5a4,2014-08-22T18:45:02.172Z,"38km E of Dehloran, Iran",earthquake
2014-08-22T08:50:13.870Z,64.9658,-134.083,1,3.7,mb,,,,1.69,us,usb000s5ml,2014-08-23T06:52:19.978Z,"176km NNE of Mayo, Canada",earthquake
2014-08-22T08:45:29.050Z,56.1296,162.4941,36.88,4.7,mb,,68,4.114,1.2,us,usb000s59m,2014-08-22T16:48:23.439Z,"10km S of Ust'-Kamchatsk Staryy, Russia",earthquake
2014-08-22T08:26:56.300Z,19.7852,-155.7853,14.6,2.9,Ml,,154.8,0.10779783,0.12,hv,hv60755151,2014-08-22T22:33:28.728Z,"16km SSE of Waikoloa Village, Hawaii",earthquake
2014-08-22T08:06:57.300Z,36.9724,-97.8554,5,2.7,ml,,109,,0.51,us,usb000s597,2014-08-27T10:52:17.000Z,"21km NNW of Medford, Oklahoma",earthquake
2014-08-22T07:35:22.580Z,34.6409,70.8207,37.72,4.4,mb,,99,1.469,1.43,us,usb000s592,2014-08-22T15:38:41.551Z,"39km SW of Asadabad, Afghanistan",earthquake
2014-08-22T07:11:56.300Z,19.0188,-66.844,9,2.8,Md,7,288,0.60276956,0.46,pr,pr14234003,2014-08-22T15:14:49.299Z,"58km N of Hatillo, Puerto Rico",earthquake
2014-08-22T05:39:21.000Z,53.2087,-166.0744,32.3,3.4,ml,,,,0.4,ak,ak11363788,2014-08-22T23:47:57.391Z,"80km SSE of Unalaska, Alaska",earthquake
2014-08-22T05:20:07.720Z,21.258,121.2289,16.27,4.3,mb,,108,1.558,0.6,us,usb000s58j,2014-08-22T13:23:11.533Z,"82km NW of Itbayat, Philippines",earthquake
2014-08-22T05:13:42.000Z,67.3003,-161.4311,10.7,3.3,ml,,,,1.17,ak,ak11363766,2014-08-22T13:16:26.411Z,"67km NE of Kotzebue, Alaska",earthquake
2014-08-22T04:27:54.780Z,39.9151,23.4427,10,5.1,mb,,27,0.755,0.95,us,usb000s57w,2014-08-27T06:33:51.851Z,"13km SSW of Polikhronon, Greece",earthquake
2014-08-22T04:22:30.900Z,39.939,23.444,17.4,4.2,mb,,,,1.08,us,usb000s57u,2014-08-23T00:03:13.356Z,"11km SW of Polikhronon, Greece",earthquake
2014-08-22T03:00:04.590Z,27.9468,128.2385,46.41,4.1,mb,,75,5.64,1.25,us,usb000s57n,2014-08-22T11:02:58.811Z,"130km WSW of Naze, Japan",earthquake
2014-08-22T02:09:10.600Z,36.7788,-121.3908,3.5,2.8,Ml,73,21.6,0.03593261,0.1,nc,nc72281511,2014-08-23T08:48:05.410Z,"4km SSW of Ridgemark, California",earthquake
2014-08-22T02:07:07.990Z,12.639,-88.2194,70.89,4.9,mb,,128,1.16,1.44,us,usb000s57a,2014-08-22T20:30:56.805Z,"64km S of Chirilagua, El Salvador",earthquake
2014-08-22T02:03:11.400Z,19.059,-64.6597,30,2.9,Md,5,298.8,0.6404988,0.25,pr,pr14234001,2014-08-22T10:06:18.327Z,"71km N of Road Town, British Virgin Islands",earthquake
2014-08-22T01:47:06.810Z,-5.8281,151.3298,51.92,4.4,mb,,195,1.826,0.7,us,usb000s576,2014-08-22T09:49:49.847Z,"135km ESE of Kimbe, Papua New Guinea",earthquake
2014-08-22T00:29:02.230Z,-6.1673,129.625,102.26,4.1,mb,,82,2.451,1.18,us,usb000s56i,2014-08-22T08:31:58.350Z,"271km NW of Saumlaki, Indonesia",earthquake
2014-08-22T00:22:46.470Z,35.678,0.1576,16.24,4.2,mb,,175,0.533,0.85,us,usb000s56s,2014-08-22T08:25:23.128Z,"28km SSE of Mostaganem, Algeria",earthquake
2014-08-22T00:15:40.000Z,53.2712,-166.7725,35.3,3.7,ml,,,,0.4,ak,ak11363463,2014-08-22T08:18:33.306Z,"68km SSW of Unalaska, Alaska",earthquake
2014-08-22T00:11:31.000Z,51.1543,179.3222,34.5,3.7,ml,,,,0.69,ak,ak11363458,2014-08-22T08:14:11.796Z,"90km SSW of Semisopochnoi Island, Alaska",earthquake
2014-08-21T23:50:22.460Z,64.5751,-17.4639,5,4.8,mb,,46,1.671,0.87,us,usb000s569,2014-08-22T17:09:37.967Z,"114km WNW of Hofn, Iceland",earthquake
2014-08-21T23:15:27.880Z,32.6518,47.5536,10,4.3,mb,,169,6.732,0.68,us,usb000s55x,2014-08-22T07:18:27.185Z,"27km E of Dehloran, Iran",earthquake
2014-08-21T23:14:46.760Z,-26.4749,27.7395,10,4.6,mb,,82,2.418,0.74,us,usb000s561,2014-08-22T23:45:27.476Z,"12km W of Orange Farm, South Africa",earthquake
2014-08-21T22:24:33.000Z,51.9303,178.4199,122.6,2.8,ml,,,,0.67,ak,ak11363370,2014-09-03T22:16:40.570Z,"6km WSW of Little Sitkin Island, Alaska",earthquake
2014-08-21T22:20:38.000Z,52.8295,175.2837,60.8,2.7,ml,,,,0.4,ak,ak11378876,2014-09-03T22:17:39.167Z,"68km NW of Buldir Island, Alaska",earthquake
2014-08-21T21:46:11.233Z,41.8914,-119.6306,1.1251,3.18,ml,4,103.94,0.501,0.0315,nn,nn00456843,2014-08-24T17:52:09.066Z,"74km SE of Lakeview, Oregon",earthquake
2014-08-21T21:44:58.700Z,1.1442,121.4146,42.3,4.8,mb,,74,2.56,0.73,us,usb000s554,2014-08-22T05:58:53.192Z,"2km N of Lamadong, Indonesia",earthquake
2014-08-21T21:33:10.000Z,57.15,-136.3619,15.2,2.9,ml,,,,0.58,ak,ak11378872,2014-09-03T22:17:44.657Z,"63km W of Sitka, Alaska",earthquake
2014-08-21T19:44:52.000Z,52.2416,175.1057,30.5,3.1,ml,,,,0.63,ak,ak11378861,2014-09-03T22:17:35.744Z,"57km WSW of Buldir Island, Alaska",earthquake
2014-08-21T19:39:42.000Z,51.8899,178.3462,120.3,2.6,ml,,,,0.3,ak,ak11363250,2014-09-03T22:17:04.688Z,"12km WSW of Little Sitkin Island, Alaska",earthquake
2014-08-21T19:30:35.830Z,31.6305,-115.9918333,15.28,2.55,ml,5,179,0.375,0.06,ci,ci37260560,2014-08-28T19:26:14.542Z,"55km E of Maneadero, Mexico",earthquake
2014-08-21T19:10:48.000Z,50.332,178.5823,16.4,2.7,ml,,,,0.59,ak,ak11378856,2014-09-03T22:17:43.119Z,"179km S of Little Sitkin Island, Alaska",earthquake
2014-08-21T16:29:29.000Z,51.3076,-177.8748,48.4,2.6,ml,,,,0.39,ak,ak11363129,2014-09-03T22:17:03.243Z,"66km SSE of Tanaga Volcano, Alaska",earthquake
2014-08-21T16:00:54.090Z,-16.0242,-177.9615,35.42,4.5,mb,,133,4.181,0.64,us,usb000s516,2014-08-22T14:49:54.104Z,"192km S of Sigave, Wallis and Futuna",earthquake
2014-08-21T15:55:49.000Z,36.5134,-99.017,5,2.6,ml,,193,,0.78,us,usb000s51n,2014-08-22T14:41:25.746Z,"18km ENE of Mooreland, Oklahoma",earthquake
2014-08-21T15:22:28.000Z,52.4563,175.3152,11.6,2.7,ml,,,,0.81,ak,ak11378827,2014-09-03T22:17:25.309Z,"42km WNW of Buldir Island, Alaska",earthquake
2014-08-21T15:20:47.540Z,39.6122,143.6065,28.06,4.3,mb,,142,2.424,1.26,us,usb000s4zd,2014-08-22T14:33:16.950Z,"142km E of Miyako, Japan",earthquake
2014-08-21T13:37:42.000Z,59.7855,-153.1942,125.4,2.8,ml,,,,0.74,ak,ak11362977,2014-09-03T22:14:40.715Z,"76km W of Anchor Point, Alaska",earthquake
2014-08-21T13:12:17.000Z,51.2699,177.8422,25.4,2.8,ml,,,,0.89,ak,ak11362966,2014-09-03T22:16:59.198Z,"88km SSW of Little Sitkin Island, Alaska",earthquake
2014-08-21T12:51:03.500Z,19.5018,-64.4281,34,2.5,Md,3,345.6,1.43550782,0.05,pr,pr14233009,2014-08-21T20:54:03.080Z,"121km N of Road Town, British Virgin Islands",earthquake
2014-08-21T12:46:38.400Z,19.2467,-64.4057,29,3.1,Md,6,316.8,0.84890794,0.18,pr,pr14233010,2014-08-21T20:49:18.887Z,"94km NNE of Road Town, British Virgin Islands",earthquake
2014-08-21T12:45:17.300Z,37.4995,-118.8043,9.5,2.8,Md,41,57.6,0.06288207,0.05,nc,nc72281186,2014-08-21T19:01:08.247Z,"22km SE of Mammoth Lakes, California",earthquake
2014-08-21T12:27:40.790Z,2.9828,125.9876,119.7,4.8,mb,,46,2.592,1.2,us,usb000s4xz,2014-08-21T20:30:20.399Z,"192km NNE of Bitung, Indonesia",earthquake
2014-08-21T11:49:43.000Z,63.0692,-150.48,107,3.1,ml,,,,0.75,ak,ak11362906,2014-09-03T22:17:51.215Z,"84km WSW of Cantwell, Alaska",earthquake
2014-08-21T11:34:31.000Z,51.3388,179.6574,33.1,3.1,ml,,,,0.68,ak,ak11362900,2014-09-03T22:16:56.996Z,"68km S of Semisopochnoi Island, Alaska",earthquake
2014-08-21T10:45:50.000Z,59.4833,-152.8639,105.1,2.5,ml,,,,0.55,ak,ak11362847,2014-09-03T22:14:30.954Z,"66km WSW of Anchor Point, Alaska",earthquake
2014-08-21T10:39:45.720Z,-21.0347,-178.7137,528.78,4.5,mb,,79,4.474,0.89,us,usb000s4xf,2014-08-21T18:42:12.918Z,"42km S of Ndoi Island, Fiji",earthquake
2014-08-21T10:22:09.650Z,-8.3388,116.1214,7.51,4.4,mb,,67,1.952,0.62,us,usb000s58v,2014-08-22T07:23:39.231Z,"3km NW of Prawira, Indonesia",earthquake
2014-08-21T09:15:55.000Z,51.3909,-168.7409,33.4,2.5,ml,,,,0.47,ak,ak11362801,2014-09-03T22:16:54.298Z,"172km S of Nikolski, Alaska",earthquake
2014-08-21T09:01:00.460Z,-17.6985,-172.9826,10,5,mb,,79,21.148,1.41,us,usb000s4vh,2014-08-21T17:03:42.999Z,"149km NE of Neiafu, Tonga",earthquake
2014-08-21T08:11:19.260Z,32.4232,76.4716,10,4.9,mb,,56,2.955,1.04,us,usb000s4v3,2014-08-22T06:49:11.407Z,"24km NE of Dharmsala, India",earthquake
2014-08-21T08:09:55.380Z,-2.7212,-77.8648,90.42,4.5,mb,,142,2.996,1.06,us,usb000s4v5,2014-08-21T16:12:37.803Z,"43km SE of Sucua, Ecuador",earthquake
2014-08-21T06:48:34.000Z,52.1271,174.9916,30,2.9,ml,,,,0.43,ak,ak11378761,2014-09-03T22:16:24.997Z,"68km WSW of Buldir Island, Alaska",earthquake
2014-08-21T06:45:18.000Z,52.2044,175.1488,12.4,2.9,ml,,,,0.47,ak,ak11378759,2014-09-03T22:17:19.385Z,"55km WSW of Buldir Island, Alaska",earthquake
2014-08-21T06:42:09.000Z,50.4729,-174.4403,34.9,3,ml,,,,0.48,ak,ak11362691,2014-09-03T22:16:51.208Z,"192km S of Atka, Alaska",earthquake
2014-08-21T06:34:26.610Z,48.5923,155.3289,31.87,4.6,mb,,133,4.764,0.68,us,usb000s4te,2014-08-21T14:37:05.219Z,"239km SSW of Severo-Kuril'sk, Russia",earthquake
2014-08-21T06:33:12.900Z,18.9106,-64.5544,30,2.7,Md,4,316.8,0.49407341,0.23,pr,pr14233005,2014-08-21T14:35:51.691Z,"55km N of Road Town, British Virgin Islands",earthquake
2014-08-21T06:22:29.060Z,-21.6036,-179.1838,586.58,4.5,mb,,58,4.638,0.72,us,usb000s4t9,2014-08-21T14:25:08.765Z,"116km SSW of Ndoi Island, Fiji",earthquake
2014-08-21T05:56:43.800Z,18.701,-65.527,41,2.7,Md,6,244.8,0.45364922,0.14,pr,pr14233004,2014-08-21T13:59:17.732Z,"41km NNE of Luquillo, Puerto Rico",earthquake
2014-08-21T05:35:25.000Z,52.2385,174.9993,40.8,2.7,ml,,,,0.68,ak,ak11378747,2014-09-03T22:16:23.612Z,"64km WSW of Buldir Island, Alaska",earthquake
2014-08-21T05:23:36.670Z,31.2505,-115.897,10.12,3,ml,4,196,0.4225,0.11,ci,ci37260392,2014-08-21T19:20:53.017Z,"47km NNE of Camalu, Mexico",earthquake
2014-08-21T04:43:01.000Z,51.8296,178.3561,114.6,2.6,ml,,,,0.59,ak,ak11362652,2014-09-03T22:14:59.049Z,"16km SW of Little Sitkin Island, Alaska",earthquake
2014-08-21T04:33:49.600Z,36.6868,-121.0132,8.5,3.8,Mw,92,54,0.17966306,0.23,nc,nc72281046,2014-08-26T09:47:15.455Z,"34km ESE of Ridgemark, California",earthquake
2014-08-21T03:45:08.400Z,19.0345,-64.2163,24,3.1,Md,5,327.6,0.72224549,0.12,pr,pr14233003,2014-08-21T11:47:40.726Z,"80km NNE of Road Town, British Virgin Islands",earthquake
2014-08-21T03:41:12.000Z,51.8195,178.2048,120,2.6,ml,,,,0.31,ak,ak11362586,2014-09-03T22:16:48.423Z,"25km SW of Little Sitkin Island, Alaska",earthquake
2014-08-21T03:41:01.000Z,63.8809,-148.8586,110.9,3.5,ml,,,,0.58,ak,ak11362581,2014-09-03T22:15:08.682Z,"5km ENE of Healy, Alaska",earthquake
2014-08-21T03:35:31.000Z,51.9107,178.3286,121.7,3.5,ml,,,,0.44,ak,ak11362571,2014-08-21T17:00:29.499Z,"12km WSW of Little Sitkin Island, Alaska",earthquake
2014-08-21T03:23:22.000Z,51.3313,-176.0061,23.1,3.5,ml,,,,0.82,ak,ak11362567,2014-09-03T22:16:06.809Z,"75km SE of Adak, Alaska",earthquake
2014-08-21T03:04:26.000Z,52.839,-169.5532,5.7,3.6,ml,,,,0.7,ak,ak11362558,2014-09-03T22:15:02.579Z,"47km WSW of Nikolski, Alaska",earthquake
2014-08-21T03:01:19.000Z,56.8172,-155.254,58.4,2.6,ml,,,,0.48,ak,ak11362556,2014-09-03T22:15:01.771Z,"111km SW of Larsen Bay, Alaska",earthquake
2014-08-21T02:11:32.470Z,-5.2214,150.6521,12.34,5.8,mwp,,22,1.821,1.18,us,usb000s4s2,2014-09-04T15:53:32.000Z,"67km ENE of Kimbe, Papua New Guinea",earthquake
2014-08-21T01:59:52.600Z,18.5671,-65.3645,102,2.9,Md,4,237.6,0.44466607,0.07,pr,pr14233002,2014-08-21T10:02:21.473Z,"29km NNW of Culebra, Puerto Rico",earthquake
2014-08-21T00:50:46.800Z,18.0485,-65.0162,24,2.5,Md,5,133.2,0.30722383,0.23,pr,pr14233001,2014-08-21T08:53:14.607Z,"33km SSW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-08-21T00:46:09.770Z,32.3288333,-115.3745,15.79,2.6,ml,20,142,0.1079,0.44,ci,ci37260288,2014-08-21T17:55:22.243Z,"17km W of Delta, Mexico",earthquake
2014-08-21T00:37:33.000Z,51.8471,178.4675,109.1,3,ml,,,,0.41,ak,ak11362479,2014-09-03T22:19:47.644Z,"11km SSW of Little Sitkin Island, Alaska",earthquake
2014-08-21T00:08:17.000Z,52.3417,175.235,7.3,2.5,ml,,,,0.94,ak,ak11378694,2014-09-03T22:17:14.992Z,"47km W of Buldir Island, Alaska",earthquake
2014-08-20T23:38:36.800Z,40.3215,-126.8345,2.4,2.9,Ml,17,316.8,1.91341156,0.33,nc,nc72280951,2014-08-23T09:18:03.559Z,"219km W of Ferndale, California",earthquake
2014-08-20T23:29:43.390Z,-2.6591,138.5352,49.56,4.4,mb,,52,6.284,0.79,us,usb000s4re,2014-08-21T07:32:16.625Z,"227km W of Abepura, Indonesia",earthquake
2014-08-20T23:24:25.580Z,40.2578333,-126.8141667,4.41,2.94,ml,11,337,1.936,0.49,nc,nc72280941,2014-08-23T09:03:06.977Z,"219km W of Ferndale, California",earthquake
2014-08-20T23:18:20.300Z,-59.0955,-17.1211,10,5.1,mb,,76,11.669,0.49,us,usb000s4rb,2014-09-04T15:53:30.000Z,"East of the South Sandwich Islands",earthquake
2014-08-20T22:54:00.810Z,36.2533,-97.0825,5,2.8,mb_lg,,66,0.313,0.42,us,usb000s4sx,2014-08-21T17:07:14.972Z,"15km N of Stillwater, Oklahoma",earthquake
2014-08-20T21:34:47.000Z,61.4474,-150.6886,36.2,2.7,ml,,,,0.76,ak,ak11362324,2014-09-01T22:03:26.304Z,"39km WSW of Big Lake, Alaska",earthquake
2014-08-20T21:24:38.010Z,-11.7966,165.1427,10,4.8,mb,,112,5.618,0.48,us,usb000s4qj,2014-08-21T05:27:10.975Z,"141km SSW of Lata, Solomon Islands",earthquake
2014-08-20T20:48:04.000Z,52.1786,175.097,18.1,3.1,ml,,,,0.61,ak,ak11362297,2014-09-01T22:05:17.339Z,"59km WSW of Buldir Island, Alaska",earthquake
2014-08-20T20:21:49.320Z,52.4223,175.3648,10,5,mb,,97,0.829,0.93,us,usb000s4ph,2014-09-01T22:03:19.384Z,"38km W of Buldir Island, Alaska",earthquake
2014-08-20T20:12:37.920Z,52.5211,175.397,4.28,5.4,mb,,29,0.816,0.83,us,usb000s4pb,2014-09-04T15:53:29.000Z,"40km WNW of Buldir Island, Alaska",earthquake
2014-08-20T20:01:02.990Z,-5.6008,150.921,7.49,4.5,mb,,138,1.869,0.72,us,usb000s4nz,2014-08-21T04:03:35.816Z,"86km E of Kimbe, Papua New Guinea",earthquake
2014-08-20T19:38:24.730Z,33.2117,138.1088,306.46,5.3,mb,,20,1.433,0.73,us,usb000s4nk,2014-08-21T03:40:56.948Z,"154km S of Oyama, Japan",earthquake
2014-08-20T19:03:17.790Z,32.735,47.5174,10,4.3,mb,,123,6.645,0.72,us,usb000s4ml,2014-08-21T03:05:59.458Z,"23km E of Dehloran, Iran",earthquake
2014-08-20T16:33:58.790Z,37.2481,-97.9628,6.76,3.1,mb_lg,,98,0.022,0.4,us,usb000s4lf,2014-08-20T22:50:25.354Z,"7km SE of Harper, Kansas",earthquake
2014-08-20T16:02:12.000Z,58.9664,-152.4,64.2,3,ml,,,,0.61,ak,ak11361794,2014-09-01T22:06:42.615Z,"89km SSW of Homer, Alaska",earthquake
2014-08-20T15:22:40.000Z,56.6168,-158.1887,89.3,2.7,ml,,,,0.6,ak,ak11361760,2014-09-01T22:03:04.643Z,"53km NE of Chignik Lake, Alaska",earthquake
2014-08-20T14:23:02.000Z,55.6721,-161.6882,165.7,2.8,ml,,,,0.53,ak,ak11361741,2014-09-01T22:07:54.938Z,"83km WNW of Sand Point, Alaska",earthquake
2014-08-20T13:52:26.600Z,35.8862,-97.2681,4.474,2.5,ml,,66,,0.6,us,usb000s4kt,2014-08-20T21:35:19.768Z,"6km S of Langston, Oklahoma",earthquake
2014-08-20T13:10:22.641Z,41.8909,-119.6337,0,2.57,ml,4,218.2,0.498,0.1116,nn,nn00456632,2014-08-20T21:13:04.975Z,"67km ESE of Lakeview, Oregon",earthquake
2014-08-20T12:51:06.280Z,21.7067,143.0569,281.31,4.3,mb,,87,5.423,0.96,us,usb000s4jp,2014-08-20T20:53:47.049Z,"230km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake
2014-08-20T11:31:59.430Z,35.8962,-97.2177,5,3.3,mb_lg,,59,0.191,0.59,us,usb000s4jb,2014-08-21T02:34:28.498Z,"6km SSE of Langston, Oklahoma",earthquake
2014-08-20T11:24:38.000Z,53.626,-164.9159,40.7,2.5,ml,,,,0.34,ak,ak11361623,2014-09-01T22:05:35.934Z,"79km SE of Akutan, Alaska",earthquake
2014-08-20T11:14:34.160Z,32.2313333,-115.2378333,20,3.36,ml,19,188,0.1546,0.4,ci,ci37259944,2014-08-22T00:05:31.330Z,"6km W of Alberto Oviedo Mota, Mexico",earthquake
2014-08-20T11:01:39.500Z,35.894,-97.2292,7.22,3.2,mb_lg,,60,0.186,0.41,us,usb000s4iv,2014-08-21T02:33:22.865Z,"6km SSE of Langston, Oklahoma",earthquake
2014-08-20T10:28:38.060Z,32.5983,47.6531,10,4.2,mb,,156,10.693,0.45,us,usb000s4iq,2014-08-20T18:31:12.860Z,"37km ESE of Dehloran, Iran",earthquake
2014-08-20T10:14:15.690Z,32.6405,47.8051,10,5.7,mwp,,43,6.855,0.8,us,usb000s4if,2014-09-04T15:53:28.000Z,"50km E of Dehloran, Iran",earthquake
2014-08-20T10:03:01.000Z,52.7316,177.0616,120.8,2.7,ml,,,,0.28,ak,ak11376836,2014-09-01T22:05:14.768Z,"79km NNW of Kiska Volcano, Alaska",earthquake
2014-08-20T09:04:00.000Z,51.314,-177.2729,34.9,3.5,ml,,,,0.58,ak,ak11361527,2014-09-01T22:03:34.547Z,"76km SW of Adak, Alaska",earthquake
2014-08-20T08:34:19.200Z,36.7813,-121.3893,3.3,2.8,Ml,71,25.2,0.03593261,0.1,nc,nc72280531,2014-08-25T08:47:16.696Z,"4km SSW of Ridgemark, California",earthquake
2014-08-20T07:33:30.000Z,59.9412,-153.4906,160.8,2.5,ml,,,,0.57,ak,ak11361492,2014-09-01T22:03:52.589Z,"73km SW of Redoubt Volcano, Alaska",earthquake
2014-08-20T07:30:15.000Z,52.0493,176.5999,11,3.2,ml,,,,0.49,ak,ak11361490,2014-09-01T22:03:38.484Z,"57km SE of Buldir Island, Alaska",earthquake
2014-08-20T05:36:30.000Z,52.3651,-170.0672,25.8,3.1,ml,,,,0.79,ak,ak11361438,2014-08-20T18:10:02.368Z,"52km SE of Yunaska Island, Alaska",earthquake
2014-08-20T04:37:00.500Z,35.8708,-121.4832,10.8,2.8,Md,112,194.4,0.09881468,0.15,nc,nc72280446,2014-08-21T04:43:22.742Z,"36km NW of San Simeon, California",earthquake
2014-08-20T04:05:15.020Z,38.9668333,-111.41,5.73,3.27,ml,29,75,0.1869,0.17,uu,uu60081707,2014-08-21T18:58:50.903Z,"27km WSW of Ferron, Utah",earthquake
2014-08-20T02:19:02.000Z,60.1062,-153.2664,135.7,2.5,ml,,,,0.66,ak,ak11361396,2014-09-01T22:04:19.206Z,"51km SW of Redoubt Volcano, Alaska",earthquake
2014-08-20T01:11:41.830Z,-3.8071,137.64,60.4,4.9,mb,,126,5.453,1.17,us,usb000s4gh,2014-08-20T09:14:22.612Z,"143km E of Enarotali, Indonesia",earthquake
2014-08-20T00:42:42.000Z,61.5694,-138.3532,1,2.6,ml,,,,0.61,ak,ak11361358,2014-09-01T22:05:31.604Z,"101km NNW of Haines Junction, Canada",earthquake
2014-08-20T00:30:51.760Z,50.8952,173.3084,9.92,4.5,mb,,136,1.903,0.99,us,usb000s4ga,2014-09-01T22:02:43.995Z,"211km SSW of Shemya Island, Alaska",earthquake
2014-08-20T00:22:31.000Z,51.8192,178.3132,101.8,3.4,ml,,,,0.62,ak,ak11361337,2014-09-01T22:05:38.522Z,"19km SW of Little Sitkin Island, Alaska",earthquake
2014-08-20T00:11:38.580Z,49.5655,154.8975,102.7,4.2,mb,,167,3.958,0.59,us,usb000s4g4,2014-08-20T08:14:18.137Z,"151km SW of Severo-Kuril'sk, Russia",earthquake
